rating,final_price,actual_price,offer_per,norating,noreviews,five_star,four_star,three_star,two_star,one_star,main_category_Women,platform_Flipkart,fulfilled_1,title_bellies,title_boots,title_casuals,title_flip flops,title_jalsa,title_loafers,title_sandal,title_shoes,title_slip,title_sneaker
3.7,439,6.906754778648554,56.06,283.0,31.0,4.91338990965742,3.7864597824528,3.55820113047182,3.3357695763397,3.6913763343125234,0,1,0,0,0,0,0,0,1,0,0,0,0
4.5,2796,8.292798858200374,30.01,230.0,27.0,4.963543686562405,4.175924549214524,2.5726122302071057,1.410986973710262,1.62924053973028,1,1,1,0,0,0,0,0,0,0,1,0,0
4.3,1699,8.293799608846818,57.51,3096.0,325.0,7.495041818842574,6.663260401756892,5.59879226079857,4.625952725170619,4.956531035103055,1,1,1,0,0,0,0,0,0,0,1,0,0
4.1,759,8.293799608846818,81.02,16761.0,2129.0,9.142286345350726,8.06906063698867,7.614361479226239,6.728748223156012,7.216782905453296,0,1,1,0,0,0,0,0,0,0,1,0,0
4.0,599,6.47543271670409,7.7,6347.0,798.0,8.165107699811312,6.945147398199199,6.541174288923939,5.872399439949042,6.613518437559682,0,1,1,0,0,0,0,0,0,0,1,0,0
4.0,245,5.988961416889864,38.6,195.0,22.0,4.575741375297279,3.9908341858524357,2.8390784635086144,2.2082744135228043,2.89591193827178,1,1,1,0,0,0,1,0,0,0,0,0,0
3.7,186,6.212606095751519,62.73,73.0,7.0,3.586292865338835,2.5726122302071057,1.9600947840472698,1.1314021114911006,2.6461747973841225,1,1,0,0,0,1,0,0,0,0,0,0,0
4.1,359,7.312553498102598,76.05,213.0,29.0,4.754451888703846,3.933784497209659,3.0492730404820207,1.9600947840472698,2.89591193827178,1,1,0,0,0,0,0,0,0,1,0,0,0
4.2,849,6.906754778648554,15.02,19.0,2.0,2.5726122302071057,0.7419373447293773,0.09531017980432493,-2.3025850929940455,1.1314021114911006,0,1,0,0,0,0,0,0,0,0,0,0,0
4.3,399,6.80128303447162,55.62,73.0,14.0,3.7864597824528,2.5726122302071057,2.4069451083182885,0.09531017980432493,1.410986973710262,1,1,0,0,0,0,0,0,0,1,0,0,0
4.4,1040,7.937017489515454,62.84,113.0,9.0,4.278054044290903,3.299533727885655,2.2082744135228043,0.7419373447293773,1.1314021114911006,1,1,1,0,0,0,0,0,0,0,1,0,0
4.1,329,5.855071922202427,5.73,2842.0,378.0,7.28145448432665,6.641312709522775,5.687314281948894,4.86830338551846,5.288771953704505,0,1,1,0,0,0,0,0,0,0,0,1,0
3.9,430,6.906754778648554,56.96,2493.0,268.0,7.0648444942249125,6.295450486266293,5.838021949864404,5.017941869278694,5.6598305871270185,0,1,0,0,0,0,0,0,1,0,0,0,0
4.0,549,7.312553498102598,63.38,353.0,53.0,5.2786247332023,3.9908341858524357,3.586292865338835,3.1822118404966093,3.763522997109702,0,1,0,0,0,0,0,0,1,0,0,0,0
3.6,711,6.906754778648554,28.83,8.0,1.0,1.410986973710262,0.09531017980432493,0.09531017980432493,-2.3025850929940455,0.7419373447293773,0,1,0,0,0,0,0,0,0,0,0,0,0
4.1,549,7.090076835776092,54.25,13.0,3.0,1.9600947840472698,0.7419373447293773,0.7419373447293773,0.7419373447293773,-2.3025850929940455,1,1,0,0,1,0,0,0,0,0,0,0,0
3.7,328,6.905753276311464,67.13,3061.0,384.0,7.275241569132519,6.267390283861161,6.028519455058993,5.371103036273684,6.131443857161423,0,1,1,0,0,0,0,0,0,0,0,0,1
3.7,228,6.54965074223381,67.38,1034.0,135.0,6.192566967545312,5.130490255904535,4.942356453342962,4.455509411433685,5.011301738639416,1,1,0,0,0,0,0,0,0,1,0,0,0
4.0,699,7.1693500166706,46.19,25.0,2.0,2.6461747973841225,1.8082887711792655,0.09531017980432493,-2.3025850929940455,1.410986973710262,1,1,0,0,1,0,0,0,0,0,0,0,0
4.1,449,6.212606095751519,10.02,11325.0,1617.857142857143,8.798922581758593,7.594934687762291,7.0699591588569906,6.319148277696116,6.886633782360025,0,1,1,0,0,0,0,0,0,0,0,0,1
4.2,539,6.395261598115449,10.02,60.0,9.0,3.529297384289471,2.6461747973841225,1.9600947840472698,0.09531017980432493,1.410986973710262,1,1,1,0,0,0,0,0,0,1,0,0,0
4.2,603,6.745236349484363,45.05,1917.0,341.0,6.852348271710398,6.495416601930801,3.8522730010223722,4.9494688588587685,4.796616650559047,1,1,1,0,0,0,0,0,0,1,0,0,0
3.7,649,7.311886164077165,56.68,1037.0,101.0,6.176075148705408,5.12455904041457,4.935193098929397,4.596129441335942,5.011301738639416,0,1,1,0,0,0,0,0,0,0,0,0,1
4.1,231,6.212606095751519,53.71,3593.0,500.0,7.573068668612646,6.575215300888529,6.116112851673092,5.165357239291806,5.714062784063757,0,1,0,0,0,0,0,0,1,0,0,0,0
4.1,833,7.580699752224563,62.03,824.0,120.0,5.609838028479659,5.242275975664412,5.442850517280335,3.8308129500026027,4.443827035579329,0,1,1,0,1,0,0,0,0,0,0,0,0
5.0,389,6.906754778648554,61.06,3.0,0.0,1.1314021114911006,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,1,1,0,0,0,0,0,0,0,1,0,0,0
4.3,299,6.906754778648554,70.07,709.0,96.0,6.093795478205444,4.942356453342962,3.893859034800475,3.4995332823830174,3.7864597824528,1,1,1,0,0,0,0,0,0,1,0,0,0
3.9,399,7.823645930834952,84.03,20656.0,2722.0,9.213844226302859,8.245935497378598,7.985518392914286,7.2793877985538495,7.7919772613307865,0,1,1,0,0,0,0,0,0,0,0,0,1
4.6,349,6.683360945766275,56.32,5.0,0.0,1.410986973710262,-2.3025850929940455,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,1,1,0,0,0,0,0,0,0,1,0,0,0
3.9,474,6.906754778648554,52.55,988.0,122.0,6.190520302893102,5.3986150878634005,4.745801315727837,4.027135812528651,4.683056724645162,1,1,1,0,0,0,0,0,0,0,0,0,1
3.7,199,6.212606095751519,60.12,1218.0,174.0,5.687314281948894,6.539730453847818,4.500920164614292,3.9531649487593215,4.489759334476764,1,1,0,0,0,0,1,0,0,0,0,0,0
3.7,449,6.906754778648554,55.06,40.0,4.0,2.89591193827178,1.8082887711792655,1.9600947840472698,0.7419373447293773,1.9600947840472698,1,1,0,0,0,0,0,0,0,0,1,0,0
4.1,395,6.395261598115449,34.06,193.0,31.0,4.6549122778829055,3.8308129500026027,2.9496883350525844,2.0918640616783932,2.714694743820879,1,1,0,0,0,0,0,0,0,0,0,0,0
4.0,340,7.311218384419629,77.29,272.0,41.0,4.977423159890142,4.009149716158869,3.4688560301359703,2.714694743820879,3.2228678461377385,1,1,0,0,0,0,1,0,0,0,0,0,0
4.4,2328,8.214735833382303,37.0,277.0,24.0,5.182345190295616,4.191168746857641,2.4932054526026954,1.62924053973028,2.7788192719904172,1,1,1,0,0,0,0,0,0,0,1,0,0
4.1,196,5.855071922202427,43.84,217.0,18.0,4.844974178195408,3.4372078191851885,3.1822118404966093,2.5726122302071057,3.095577608523707,1,1,0,1,0,0,0,0,0,0,0,0,0
4.1,316,6.906754778648554,68.37,323.0,52.0,5.176714544788788,4.062165663857866,3.914021008090819,2.6461747973841225,3.1822118404966093,1,1,1,0,0,0,0,0,0,1,0,0,0
4.2,839,6.955592608396297,20.02,19768.0,2999.0,9.322874098530047,8.412743372059733,7.601951908677654,6.62685019080938,7.182428096840278,0,1,1,0,0,0,0,0,0,0,1,0,0
3.9,449,6.906754778648554,55.06,1412.0,194.0,6.539730453847818,5.6598305871270185,5.236973736306985,4.432006566978902,5.082025290182929,1,1,1,0,0,0,0,0,0,1,0,0,0
4.3,499,6.906754778648554,50.05,89.0,14.0,4.044804116661965,2.7788192719904172,1.9600947840472698,1.62924053973028,1.410986973710262,1,1,0,0,1,0,0,0,0,0,0,0,0
3.9,499,6.906754778648554,50.05,5362.0,676.0,7.881597680694297,6.873267348523464,6.575215300888529,5.88638177065483,6.508918157164194,0,1,1,0,0,0,0,0,0,0,1,0,0
4.3,909,7.1693500166706,30.02,1972.0,80.0,7.24857519359677,6.040492778175336,4.278054044290903,3.0007198150650303,3.9908341858524357,0,1,1,0,0,0,1,0,0,0,0,0,0
4.0,212,6.906754778648554,78.78,1072.0,153.14285714285714,5.900171288661591,6.255941961915169,4.533674184283021,3.6136169696133895,4.027135812528651,1,1,0,0,0,0,0,0,0,1,0,0,0
3.9,474,7.9724660159745655,83.66,57.0,10.0,3.2228678461377385,2.9496883350525844,1.62924053973028,0.09531017980432493,1.9600947840472698,0,1,1,0,0,0,0,0,0,0,0,0,1
3.6,319,7.002155954403621,70.97,321.0,33.0,4.997887721273753,3.7864597824528,3.893859034800475,3.0492730404820207,4.079230924412053,0,1,1,0,0,0,0,0,0,0,0,0,1
4.2,2319,8.66544076787644,60.01,321.0,47.0,5.215479088239032,4.318820558770089,3.299533727885655,2.312535423847214,3.2228678461377385,0,1,1,0,0,0,0,0,0,0,0,0,1
4.0,275,7.1693500166706,78.83,4247.0,540.0,7.77909048505443,6.480197924399157,6.109469780298887,5.553347106724568,6.208791213100627,1,1,0,0,0,0,0,0,0,1,0,0,0
4.4,1699,7.740229524763182,26.1,367.0,51.0,5.5258512661635395,4.062165663857866,3.0007198150650303,2.4932054526026954,3.261935314328648,1,1,0,0,0,0,0,0,0,1,0,0,0
4.3,845,7.432483807917119,50.0,34.0,5.0,3.0007198150650303,2.0918640616783932,1.410986973710262,-2.3025850929940455,0.7419373447293773,1,1,1,1,0,0,0,0,0,0,0,0,0
4.2,467,6.7912214627261855,60.46,61.0,13.0,3.586292865338835,2.0918640616783932,1.62924053973028,1.62924053973028,1.9600947840472698,1,1,0,0,1,0,0,0,0,0,0,0,0
3.9,474,6.906754778648554,52.55,190.0,23.0,4.478472532942134,3.763522997109702,3.1822118404966093,2.9496883350525844,2.7788192719904172,1,1,1,0,0,0,0,0,0,0,0,1,0
4.0,290,6.683360945766275,63.7,21870.0,2498.0,9.426910364718957,8.221774602481613,7.744613117208381,6.975507381032956,7.763063825121498,0,1,0,0,0,0,0,0,0,0,0,1,0
3.8,719,7.089243155027514,40.03,4.0,2.0,0.7419373447293773,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,0,0,0
4.1,1245,7.820037989458753,50.0,33.0,3.0,2.89591193827178,1.8082887711792655,1.62924053973028,0.7419373447293773,0.7419373447293773,1,1,1,0,0,0,0,0,0,1,0,0,0
3.6,1523,8.127109185346375,55.01,5.0,2.0,1.1314021114911006,-2.3025850929940455,-2.3025850929940455,0.09531017980432493,0.09531017980432493,0,1,1,0,0,0,0,0,0,0,0,1,0
3.4,379,6.395261598115449,36.73,100.0,82.0,3.2228678461377385,1.9600947840472698,2.4932054526026954,2.8390784635086144,3.66612246699132,0,0,0,0,0,0,0,0,0,0,0,0,1
4.0,426,6.683360945766275,46.68,490.0,73.0,5.3986150878634005,5.050496827521386,3.9721769282478934,2.9496883350525844,3.716008121502189,1,1,0,0,0,0,0,0,0,1,0,0,0
4.0,499,6.683360945766275,37.55,3046.0,425.0,7.349295131227292,6.606785312203421,5.863915226161007,4.891100725401066,5.583872177983643,0,1,1,0,0,0,0,0,0,0,0,1,0
4.0,299,6.80128303447162,66.74,55.0,6.0,3.299533727885655,2.714694743820879,1.8082887711792655,0.09531017980432493,1.8082887711792655,1,1,0,1,0,0,0,0,0,0,0,0,0
4.4,3249,8.51699317141357,35.01,595.0,66.0,5.921846480227112,4.977423159890142,3.716008121502189,2.5726122302071057,3.139832617527748,1,1,1,0,0,0,0,0,0,0,1,0,0
3.8,649,6.683360945766275,18.77,130.0,19.0,4.079230924412053,3.4688560301359703,2.4932054526026954,1.9600947840472698,3.0007198150650303,0,1,1,0,0,0,0,0,0,1,0,0,0
4.0,449,6.906754778648554,55.06,659.0,82.0,5.710758088392627,5.136386499401816,4.533674184283021,3.763522997109702,3.933784497209659,1,1,1,0,0,0,0,0,0,1,0,0,0
3.8,599,6.906754778648554,40.04,40.0,4.0,2.8390784635086144,2.312535423847214,1.8082887711792655,0.7419373447293773,1.62924053973028,1,1,1,0,0,0,0,0,0,1,0,0,0
4.2,839,6.906754778648554,16.02,11091.0,1615.0,8.742749828894722,7.947713918856404,6.90384765415112,5.805436128382701,6.505933525788771,0,1,1,0,0,0,0,0,0,0,1,0,0
3.8,319,6.620073206530356,57.47,11.0,0.0,1.410986973710262,0.09531017980432493,1.8082887711792655,-2.3025850929940455,-2.3025850929940455,1,1,0,0,0,0,0,0,0,1,0,0,0
4.1,359,7.312553498102598,76.05,215.0,29.0,4.771531723203316,3.933784497209659,3.0492730404820207,1.9600947840472698,2.89591193827178,1,1,0,0,0,0,0,0,0,1,0,0,0
3.9,315,6.212606095751519,36.87,250.0,34.0,4.754451888703846,3.914021008090819,3.8308129500026027,2.7788192719904172,3.095577608523707,1,1,1,0,0,0,0,0,0,0,0,0,1
3.3,499,8.110427237575024,85.01,57.0,5.0,3.139832617527748,1.8082887711792655,1.9600947840472698,2.2082744135228043,2.4932054526026954,0,1,0,0,0,0,0,0,0,0,0,0,1
3.8,599,7.312553498102598,60.04,68.0,9.0,3.4372078191851885,2.4932054526026954,2.5726122302071057,1.410986973710262,2.0918640616783932,1,1,1,0,0,0,0,0,0,1,0,0,0
3.3,449,6.212606095751519,10.02,44.0,3.0,2.4069451083182885,2.6461747973841225,1.410986973710262,1.8082887711792655,2.2082744135228043,1,1,1,1,0,0,0,0,0,0,0,0,0
4.0,588,7.549082710812286,69.04,10.0,1.0,1.62924053973028,0.7419373447293773,0.7419373447293773,-2.3025850929940455,0.09531017980432493,1,1,0,0,0,0,0,0,0,1,0,0,0
3.8,399,6.906754778648554,60.06,1292.0,136.0,6.36664225427769,5.677096209393695,5.153869462182164,4.554928969551344,5.011301738639416,1,1,0,0,0,0,0,0,0,1,0,0,0
4.0,279,6.54965074223381,60.09,110.0,10.0,4.079230924412053,2.7788192719904172,2.7788192719904172,2.5726122302071057,1.8082887711792655,1,1,0,1,0,0,0,0,0,0,0,0,0
3.9,854,7.312553498102598,43.03,602.0,79.0,5.6458001921178536,5.017941869278694,4.318820558770089,3.6913763343125234,3.9721769282478934,0,1,1,0,0,0,1,0,0,0,0,0,0
3.9,424,6.906754778648554,57.56,25.0,2.0,2.5726122302071057,1.1314021114911006,1.62924053973028,0.7419373447293773,0.7419373447293773,0,1,0,0,0,0,0,0,0,0,0,0,0
4.3,397,6.906754778648554,60.26,2348.0,396.0,7.333088371727768,5.929855065476291,5.242275975664412,4.432006566978902,5.130490255904535,1,1,0,0,1,0,0,0,0,0,0,0,0
4.0,379,6.80128303447162,57.84,4.0,0.0,0.7419373447293773,-2.3025850929940455,0.7419373447293773,-2.3025850929940455,-2.3025850929940455,1,1,1,0,0,0,0,0,0,1,0,0,0
4.0,499,6.905753276311464,50.0,334.0,42.0,5.199049364889368,4.128745988939433,3.66612246699132,2.8390784635086144,3.55820113047182,0,1,1,0,0,0,0,0,0,1,0,0,0
4.0,279,6.906754778648554,72.07,866.0,119.0,5.966403116512611,5.455748374496865,4.920710586568268,3.6402142821326553,4.206184043977636,1,1,1,1,0,0,0,0,0,0,0,0,0
3.8,367,6.212606095751519,26.45,1515.0,123.0,6.672159519728687,5.226284163648205,5.1480757032174935,4.763028270603671,5.521860837883573,0,1,1,0,0,0,0,0,0,0,1,0,0
3.8,319,6.212606095751519,36.07,1397.0,188.0,6.495416601930801,5.537727890326118,5.247550249494384,4.6549122778829055,5.226284163648205,1,1,1,0,0,0,0,0,0,1,0,0,0
3.8,379,6.906754778648554,62.06,10027.0,1279.0,8.494763516450053,7.3771962499653965,7.224826236327706,6.647818066838915,7.240721376274062,0,1,1,0,0,0,0,0,0,0,0,0,0
4.4,489,6.54965074223381,30.04,250.0,23.0,5.050496827521386,3.9721769282478934,3.370738174177447,1.62924053973028,1.9600947840472698,0,1,1,0,0,0,1,0,0,0,0,0,0
3.6,699,6.906754778648554,30.03,97.0,19.0,3.6402142821326553,3.0492730404820207,2.7788192719904172,2.0918640616783932,2.6461747973841225,1,1,0,0,1,0,0,0,0,0,0,0,0
3.7,449,6.905753276311464,55.01,363.0,51.0,5.082025290182929,4.345103280569283,3.8308129500026027,3.299533727885655,3.9531649487593215,1,1,1,0,0,0,0,0,0,0,0,0,1
4.2,790,6.855408798609928,16.75,12230.0,1747.142857142857,9.065788476068194,7.839564966513962,6.621538798691966,4.673762977453703,5.187944309066666,1,1,1,0,0,0,0,0,0,0,1,0,0
4.0,469,6.906754778648554,53.05,28.0,2.0,2.7788192719904172,1.1314021114911006,1.62924053973028,0.7419373447293773,0.7419373447293773,0,1,0,0,0,0,0,0,0,0,0,0,0
4.2,294,5.796057750765372,10.64,18122.0,2306.0,9.203527215042936,8.438820754729836,7.581770607226056,6.542616042345538,6.814652660719813,0,1,1,0,0,0,0,0,0,0,0,1,0
4.1,368,6.906754778648554,63.16,74.0,10.0,3.6913763343125234,2.7788192719904172,1.9600947840472698,1.8082887711792655,1.62924053973028,0,1,1,0,0,0,1,0,0,0,0,0,0
4.2,839,6.906754778648554,16.02,11088.0,1615.0,8.742430549187024,7.947360387070215,6.90384765415112,5.805436128382701,6.505933525788771,0,1,1,0,0,0,0,0,0,0,1,0,0
4.2,3707,8.574518258035507,29.99,1130.0,126.0,6.522239846181593,5.533784667551078,4.235554730773624,3.6913763343125234,4.478472532942134,0,1,1,0,0,0,0,0,0,0,1,0,0
4.2,322,6.395261598115449,46.24,390.0,55.71428571428572,5.620763118936109,4.395682961121367,3.1822118404966093,1.1314021114911006,1.8082887711792655,1,1,0,1,0,0,0,0,0,0,0,0,0
3.8,315,7.1693500166706,75.75,17201.0,2435.0,8.965602839849714,8.050735268716997,7.884990581483647,7.210892305988779,7.707557137410622,0,1,1,0,0,0,0,0,0,0,1,0,0
4.0,399,6.212606095751519,20.04,149.0,11.0,4.33204826486764,3.1822118404966093,3.370738174177447,1.9600947840472698,2.5726122302071057,0,1,0,0,0,0,0,0,0,0,0,0,0
3.8,289,6.54965074223381,58.66,7751.0,857.0,8.275911127398773,7.009499262865421,6.7902097151270935,6.467853993552845,7.075893391259617,0,1,0,0,0,0,0,0,0,0,0,0,1
4.1,1499,8.366137716496281,65.13,360.0,46.0,5.258016069774511,4.35799005684564,3.7400477406883357,2.8390784635086144,3.4372078191851885,0,1,1,0,0,0,0,0,0,0,1,0,0
4.3,819,6.906754778648554,18.02,5646.0,828.0,8.01271405270911,7.455356320910743,6.271177449910086,5.017941869278694,5.384953673207583,1,1,1,0,0,0,0,0,0,0,1,0,0
4.4,525,6.906754778648554,47.45,5.0,0.0,1.1314021114911006,0.09531017980432493,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,1,1,0,0,1,0,0,0,0,0,0,0,0
4.1,382,6.90875477931522,52.45,451.0,122.0,4.455509411433685,5.011301738639416,4.616110126026426,4.220977213155467,3.8308129500026027,1,1,0,0,1,0,0,0,0,0,0,0,0
5.0,3961,9.169518377455928,58.74,3.0,0.0,1.1314021114911006,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,1,1,0,0,1,0,0,0,0,0,0,0,0
3.7,379,6.906754778648554,62.06,6.0,1.0,1.1314021114911006,0.09531017980432493,-2.3025850929940455,0.09531017980432493,0.09531017980432493,0,1,0,0,0,0,0,1,0,0,0,0,0
3.7,399,6.906754778648554,60.06,3163.0,393.0,7.311952917523336,6.169819915632058,5.937800022522289,5.529825834193874,6.320948134193518,0,1,1,0,0,0,1,0,0,0,0,0,0
4.5,2564,8.411610428841172,43.01,50.0,9.0,3.529297384289471,2.4932054526026954,0.09531017980432493,-2.3025850929940455,1.1314021114911006,1,1,1,0,0,0,0,0,0,0,1,0,0
4.2,358,6.906754778648554,64.16,923.0,162.0,6.289901082457623,5.273512247629066,4.664382045619937,3.66612246699132,3.7864597824528,1,1,0,0,1,0,0,0,0,0,0,0,0
4.3,4094,8.77940359789435,37.01,10.0,2.0,2.0918640616783932,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455,0.7419373447293773,1,1,1,0,0,0,0,0,0,0,1,0,0
4.6,199,6.212606095751519,60.12,8.0,0.0,1.8082887711792655,0.09531017980432493,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,1,1,0,0,0,0,0,0,0,0,0,0,0
4.3,520,7.089243155027514,56.63,39.0,12.0,3.1822118404966093,1.9600947840472698,1.62924053973028,0.09531017980432493,0.7419373447293773,1,1,1,0,0,0,0,0,0,1,0,0,0
4.1,449,6.906754778648554,55.06,14.0,2.0,2.0918640616783932,0.7419373447293773,0.09531017980432493,1.1314021114911006,-2.3025850929940455,1,1,1,0,0,0,0,0,0,1,0,0,0
3.7,294,6.906754778648554,70.57,3385.0,317.0,7.4674282081421115,6.013959624935353,5.953503040820864,5.6598305871270185,6.317345175873304,0,1,1,0,0,1,0,0,0,0,0,0,0
4.0,449,7.1693500166706,65.43,23.0,2.0,2.6461747973841225,0.7419373447293773,1.1314021114911006,0.7419373447293773,0.7419373447293773,1,1,0,1,0,0,0,0,0,0,0,0,0
4.4,499,6.683360945766275,37.55,28.0,6.0,2.89591193827178,1.410986973710262,1.62924053973028,-2.3025850929940455,0.09531017980432493,0,1,0,0,0,0,0,0,0,0,0,0,0
4.3,1199,7.549082710812286,36.86,4.0,0.0,0.7419373447293773,0.09531017980432493,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,1,1,0,1,0,0,0,0,0,0,0,0,0
4.2,2609,8.267448958304849,33.02,4388.0,613.0,7.864074090309365,6.77776048236595,5.793318439967056,5.100475998096045,6.030925615988895,0,1,1,0,0,0,0,0,0,0,0,0,0
3.7,196,6.752270376141742,75.08,872.0,94.0,5.911067610035953,4.596129441335942,5.159629846774143,4.852811208902689,4.625952725170619,0,1,0,0,0,0,0,0,0,0,0,1,0
4.3,199,6.212606095751519,60.12,10.0,0.0,0.7419373447293773,1.8082887711792655,0.09531017980432493,-2.3025850929940455,0.09531017980432493,1,1,0,1,0,0,0,0,0,0,0,0,0
4.1,379,6.906754778648554,62.06,916.0,155.0,6.206777519307003,5.215479088239032,4.719391330078114,3.763522997109702,4.395682961121367,1,1,0,0,1,0,0,0,0,0,0,0,0
4.0,368,6.906754778648554,63.16,874.0,138.0,6.098298976021809,5.2988172415896875,4.804840381116659,3.6402142821326553,4.235554730773624,1,1,1,0,0,0,0,0,0,1,0,0,0
4.1,360,6.395261598115449,39.9,10451.0,1220.0,8.586364713610868,7.935980868093248,7.109961159081466,6.13361493921266,6.416895667857024,1,1,1,0,0,0,0,0,0,0,0,1,0
4.1,299,6.212606095751519,40.08,17712.0,2433.0,9.169945369615133,8.219891666698263,7.658274739399952,6.837440105067111,7.2034799230771025,1,1,1,0,0,0,0,0,0,0,0,0,0
4.1,1624,7.4770384723196965,0.18,18.0,216.0,1.1314021114911006,1.1314021114911006,1.62924053973028,0.09531017980432493,1.8082887711792655,0,1,1,0,0,0,0,0,0,0,0,0,0
4.0,398,6.54965074223381,43.06,183.0,23.0,4.489759334476764,3.7400477406883357,3.370738174177447,2.312535423847214,2.5726122302071057,1,1,1,0,0,0,0,0,0,1,0,0,0
4.1,1499,7.4377951216719325,11.77,366.0,34.0,5.2786247332023,4.420044701861403,3.586292865338835,2.89591193827178,3.4995332823830174,1,1,1,0,0,0,0,0,0,0,1,0,0
3.6,332,6.212606095751519,33.47,291.0,35.0,4.754451888703846,3.9721769282478934,3.8088822465086327,3.4995332823830174,3.7864597824528,1,1,1,0,0,0,0,0,0,1,0,0,0
3.4,749,6.906754778648554,25.03,18.0,2.0,1.62924053973028,1.62924053973028,1.1314021114911006,0.7419373447293773,1.1314021114911006,1,1,0,0,0,0,0,0,0,1,0,0,0
4.3,2025,8.411610428841172,54.99,47.0,7.0,3.299533727885655,2.4069451083182885,1.8082887711792655,0.7419373447293773,0.09531017980432493,1,1,1,0,0,0,0,0,0,1,0,0,0
3.2,471,6.212606095751519,5.61,100.0,2.0,3.139832617527748,2.312535423847214,2.8390784635086144,3.0492730404820207,3.370738174177447,0,0,0,0,0,0,0,0,0,0,0,0,1
3.4,749,6.906754778648554,25.03,18.0,2.0,1.62924053973028,1.62924053973028,1.1314021114911006,0.7419373447293773,1.1314021114911006,1,1,0,0,0,0,0,0,0,1,0,0,0
4.2,399,6.212606095751519,20.04,100.0,48.0,1.8082887711792655,0.7419373447293773,2.2082744135228043,3.3357695763397,4.009149716158869,0,0,0,0,0,0,0,0,0,0,0,0,1
3.8,236,6.906754778648554,76.38,12787.0,1677.0,8.710471173440704,7.789081825820197,7.536950433049565,6.81355448358331,7.327189036317697,1,1,0,0,0,0,1,0,0,0,0,0,0
4.1,499,7.312553498102598,66.71,233.0,30.0,4.883559211528279,3.7400477406883357,3.299533727885655,2.5726122302071057,2.9496883350525844,0,1,1,0,0,0,0,0,0,0,1,0,0
3.9,2414,8.475328987317539,49.66,121.0,12.0,4.175924549214524,3.2228678461377385,1.8082887711792655,2.0918640616783932,2.8390784635086144,1,1,1,0,0,0,0,0,0,0,0,0,1
4.2,2794,8.366137716496281,35.01,167.0,24.0,4.554928969551344,3.6402142821326553,2.4932054526026954,1.9600947840472698,2.714694743820879,1,1,1,1,0,0,0,0,0,0,0,0,0
4.1,882,7.1693500166706,32.1,549.0,80.0,5.656341400056065,4.844974178195408,4.3054155323020415,3.3357695763397,3.529297384289471,0,1,1,0,0,0,0,0,0,0,0,1,0
4.1,1669,7.549082710812286,12.11,991.0,119.0,6.313729189289999,5.371103036273684,4.645351975620923,3.8732821771117156,4.278054044290903,0,1,0,0,0,0,0,0,0,0,1,0,0
4.0,280,6.212606095751519,43.89,3713.0,449.0,7.649263960419961,6.340535655019982,6.028519455058993,5.366443195595637,6.03572063836252,0,1,0,0,0,0,0,0,0,0,1,0,0
4.6,3299,8.699348067653093,45.01,7.0,1.0,1.8082887711792655,-2.3025850929940455,-2.3025850929940455,0.09531017980432493,-2.3025850929940455,1,1,1,0,0,0,0,0,0,0,0,0,1
3.8,378,6.905753276311464,62.12,6881.0,945.0,8.048181070463658,7.245726391727086,6.996772975299789,6.155070385705995,6.668355305148404,0,1,1,0,0,0,0,0,1,0,0,0,0
4.3,545,6.3080984415095305,0.73,28.0,4.0,3.0007198150650303,1.1314021114911006,0.09531017980432493,0.7419373447293773,0.7419373447293773,1,1,0,0,0,0,1,0,0,0,0,0,0
4.0,399,6.683360945766275,50.06,153.0,15.0,4.318820558770089,3.586292865338835,2.7788192719904172,2.5726122302071057,2.5726122302071057,1,1,0,0,0,0,0,0,0,1,0,0,0
4.0,595,6.906754778648554,40.44,68.0,10.0,3.55820113047182,2.7788192719904172,1.8082887711792655,0.7419373447293773,2.2082744135228043,1,1,1,0,0,0,0,0,0,0,0,0,1
3.9,485,7.312553498102598,67.65,76.0,7.0,3.586292865338835,2.7788192719904172,2.4069451083182885,1.410986973710262,2.2082744135228043,0,1,0,0,0,0,0,0,0,1,0,0,0
4.3,599,6.906754778648554,40.04,519.0,80.0,5.749711406544601,4.788324729085938,3.6913763343125234,2.8390784635086144,3.3357695763397,1,1,0,0,1,0,0,0,0,0,0,0,0
3.9,593,6.906754778648554,40.64,41.0,4.0,3.0007198150650303,1.9600947840472698,1.410986973710262,2.0918640616783932,0.7419373447293773,1,1,0,0,0,0,0,0,0,1,0,0,0
4.0,429,6.907755278982137,57.1,9.0,3.0,1.410986973710262,0.7419373447293773,0.7419373447293773,0.09531017980432493,-2.3025850929940455,0,1,0,0,0,0,0,0,0,1,0,0,0
4.6,323,6.212606095751519,35.27,8.0,1.0,1.8082887711792655,0.09531017980432493,0.09531017980432493,-2.3025850929940455,-2.3025850929940455,0,1,0,0,0,0,0,0,0,0,0,0,0
