SalePrice,OverallQual,GrLivArea,ExterQual,KitchenQual,GarageCars,TotalBsmtSF,GarageArea,1stFlrSF,BsmtQual,FullBath,TotRmsAbvGrd,YearBuilt,GarageFinish,FireplaceQu,YearRemodAdd,MasVnrArea,Fireplaces,HeatingQC,BsmtFinSF1,LotArea,BsmtExposure,LotFrontage,OpenPorchSF,WoodDeckSF,2ndFlrSF,BsmtFinType1,HalfBath,GarageCond,CentralAir,Electrical,BsmtUnfSF,BsmtCond,BsmtFullBath,BedroomAbvGr,ScreenPorch,Functional,EnclosedPorch,KitchenAbvGr,Fence,LotShape,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice_log
130500,5,1200,3,3,1,768,240,768,3,1,6,1946,0,0,1995,0.0,0,5,352,11767,1,70.0,0,0,432,3,0,3,1,5,416,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.779128505744886
140000,6,1482,3,2,1,672,400,810,3,2,7,1925,0,0,1950,0.0,0,3,156,12155,1,58.80921052631579,0,0,672,3,0,3,0,5,516,3,0,4,0,7,254,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.84939770159144
157500,5,1539,3,4,2,650,686,958,3,2,8,1904,0,1,2002,0.0,1,4,0,10440,1,60.0,78,70,581,0,0,3,1,5,650,3,0,3,0,7,68,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.967180737247824
174900,6,1165,3,3,2,1127,490,1165,3,1,6,1966,2,0,1966,183.0,0,3,312,9020,4,82.0,129,0,0,2,1,4,1,5,276,3,1,3,0,7,0,1,5,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.071969661006694
141000,5,1800,3,3,0,1800,0,1800,3,2,10,1961,0,0,1961,0.0,0,5,0,8000,1,80.0,0,0,0,0,0,0,0,5,1800,3,0,6,0,7,0,2,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.856515169360305
153900,5,1416,3,3,3,876,720,876,3,1,7,1915,0,4,1950,0.0,1,4,0,12665,2,100.0,0,418,540,0,1,3,1,5,876,3,0,4,0,7,194,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.94405831982697
171000,5,1701,3,3,2,1390,611,1701,4,2,6,1975,5,3,1981,0.0,2,3,1390,16647,4,40.0,0,0,0,4,0,3,1,5,0,3,1,3,0,5,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.049418835484797
213000,7,1775,4,4,2,740,425,1006,4,2,7,1993,0,3,1993,137.0,1,5,513,9317,1,75.0,72,234,769,4,1,3,1,5,227,3,1,3,0,7,192,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.269047444691562
133500,5,864,3,3,1,864,338,864,3,1,5,1972,0,2,1972,0.0,1,5,460,15523,3,36.0,0,0,0,3,0,3,1,5,404,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.801856756822442
240000,6,2358,3,3,2,907,360,1307,3,3,10,1908,0,4,1997,0.0,1,3,0,45600,1,75.0,40,486,1051,0,0,3,1,5,907,3,0,5,175,7,0,1,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.388394202324129
187000,6,1855,4,3,2,528,512,1094,3,2,7,1976,2,3,1994,360.0,1,5,0,9600,1,80.0,100,113,761,0,1,3,1,5,528,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.138863895836725
131500,6,848,4,4,2,848,420,848,4,1,3,2003,5,0,2003,170.0,0,5,659,4435,3,36.0,0,140,0,5,0,3,1,5,189,3,1,1,0,7,0,1,0,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.786762130599957
215000,8,1456,4,4,2,1273,400,1456,4,2,7,2003,5,3,2003,40.0,1,5,0,3196,4,47.142857142857146,20,143,0,0,0,3,1,5,1273,3,0,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.2783933071098
164000,7,1646,3,3,1,918,240,918,3,2,7,1941,0,4,1950,0.0,2,4,364,7128,1,53.0,0,0,728,2,0,3,1,5,554,3,0,4,126,7,0,1,4,5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.007621706806335
158000,6,1445,3,3,2,1127,645,1445,3,1,7,1964,2,2,1964,115.0,1,3,564,12095,4,99.5,0,180,0,2,1,3,1,5,563,3,0,3,0,7,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.970350312009105
170000,5,1779,3,3,2,1763,454,1779,3,1,6,1955,0,4,1974,0.0,1,3,306,17920,2,102.0,418,0,0,4,1,3,1,5,372,3,1,3,312,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.043553716032399
127000,5,1040,3,3,1,1040,260,1040,3,1,6,1962,0,0,2010,0.0,0,5,659,6897,1,88.0,104,0,0,4,1,3,1,5,381,3,1,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.751942365440728
147000,6,1026,3,3,2,940,576,1026,4,1,5,1978,0,0,1978,0.0,0,3,505,10970,4,71.63333333333334,0,0,0,5,0,2,1,5,0,4,1,3,0,7,34,1,4,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.898187865760873
174000,6,1481,3,3,2,702,343,702,4,2,6,1994,5,3,1995,0.0,1,4,0,8125,1,65.0,36,0,779,0,1,3,1,5,702,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.066810578196666
152000,7,1370,3,3,2,1090,479,1370,4,2,6,1976,2,3,1976,189.0,1,3,0,10400,1,80.0,0,0,0,0,0,3,1,5,1090,3,0,3,0,7,0,1,4,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.931635799828413
250000,6,2654,3,4,2,1054,619,1512,3,2,9,1968,0,4,1984,220.0,1,3,619,11029,2,94.0,65,0,1142,3,1,3,1,5,435,3,1,4,222,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.429216196844383
189950,7,1426,4,4,1,912,216,912,3,1,7,1918,0,4,1998,0.0,1,4,0,7642,1,55.0,240,0,514,0,1,3,1,5,912,3,0,3,0,7,0,1,5,5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.154516158615772
131500,5,1039,3,3,2,1039,504,1039,3,1,6,1965,0,0,1965,0.0,0,5,841,11625,2,75.0,0,0,0,3,1,3,1,5,198,3,1,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.786762130599957
152000,6,1097,3,3,2,1040,480,1097,4,2,6,1984,0,0,1985,0.0,0,3,338,9672,1,81.0,0,0,0,5,0,3,1,5,702,3,0,3,0,7,0,1,5,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.931635799828413
132500,5,1148,3,3,1,1148,672,1148,3,1,6,1959,0,0,1959,0.0,0,3,1148,7931,1,70.0,0,0,0,3,0,3,1,5,0,3,1,3,0,7,0,1,5,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.794337924408413
250580,7,1372,4,4,2,1372,529,1372,5,2,6,2007,5,0,2008,0.0,0,5,0,8640,1,72.0,140,0,0,0,0,3,1,5,1372,3,0,3,0,7,0,1,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.431533509799543
148500,5,1002,3,3,2,1002,902,1002,3,1,5,1970,0,0,1970,76.0,0,3,828,8750,1,74.3913043478261,0,0,0,3,0,3,1,5,174,3,1,3,0,7,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.908340237224891
248900,8,1646,4,4,3,1638,870,1646,4,2,6,2006,2,4,2007,274.0,1,5,0,10656,3,67.0,80,192,0,0,0,3,1,5,1638,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.424806488355683
129000,4,1120,3,2,2,1040,544,1120,3,1,5,1961,2,0,1961,0.0,0,3,932,6970,1,85.0,0,168,0,4,1,3,1,5,108,3,1,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.76756768334381
169000,5,2320,3,3,2,0,672,1547,0,2,7,1948,0,3,1950,0.0,1,4,0,14762,0,79.69677777777778,144,120,720,0,0,3,1,5,0,0,0,2,0,7,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.037653993905211
236000,7,1949,4,4,2,1050,574,1062,4,2,8,1993,5,3,1994,246.0,1,5,750,9938,1,80.0,90,156,887,5,1,3,1,5,300,3,1,3,0,7,0,1,5,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.371587084007746
109500,5,894,3,3,1,894,308,894,3,1,5,1962,0,0,1962,0.0,0,4,0,6600,1,60.0,0,0,0,0,0,3,0,5,894,3,0,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.603679828238693
200500,6,1682,3,4,2,804,523,804,4,2,7,1998,2,0,1998,116.0,0,5,505,8750,1,70.0,77,0,878,5,1,3,1,5,299,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.20856952572876
116000,5,910,4,4,2,105,414,910,3,1,5,1953,0,0,1996,0.0,0,4,0,8892,3,74.0,0,196,0,0,0,3,1,5,105,3,0,3,0,7,150,1,3,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.661345470088502
133000,5,1268,4,3,1,832,288,1036,3,1,6,1949,0,4,1950,0.0,1,4,375,12144,1,60.0,28,0,0,2,0,3,1,5,457,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.79810440720389
66500,5,1131,3,3,1,676,200,676,3,1,5,1941,0,0,1950,0.0,0,5,0,5720,1,52.0,0,26,455,0,1,3,1,5,676,3,0,3,0,7,0,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.104957226643945
303477,8,2610,4,5,2,1184,550,1184,4,2,11,2007,5,4,2007,0.0,1,5,64,9000,3,75.0,364,208,1426,5,1,3,1,5,1120,3,0,4,0,7,0,1,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.623061104072981
132250,4,1040,3,3,2,1064,648,1040,3,1,5,1963,0,0,1963,0.0,0,4,633,25286,4,94.0,0,0,0,4,0,3,1,5,431,3,1,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.792449349720545
350000,9,2224,4,5,3,1462,738,1462,5,2,10,2004,5,4,2005,216.0,1,5,1170,8834,1,74.0,0,184,762,5,1,3,1,5,292,3,1,4,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.765688433465597
148000,5,1155,3,4,2,1109,576,1155,3,1,6,1961,0,0,1995,0.0,0,3,899,11782,3,88.0,0,192,0,4,0,3,1,5,210,3,1,3,0,5,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.904967552746252
136500,5,864,4,3,1,864,336,864,3,1,6,1978,0,0,2005,90.0,0,5,646,7000,1,59.833333333333336,0,0,0,4,0,3,1,5,218,3,1,3,0,7,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.824079893607152
157000,5,1090,3,3,2,1090,450,1090,5,1,5,2005,5,0,2006,0.0,0,4,980,7024,1,60.0,49,0,0,4,1,3,1,5,110,4,1,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.964001084330445
187500,7,1717,4,4,2,1156,400,1187,4,2,7,1990,2,3,1991,117.0,1,5,902,13758,2,44.0,36,168,530,1,1,3,1,5,254,3,0,3,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.141534124392603
178000,6,1593,3,3,2,808,389,808,4,2,7,1992,2,3,1993,0.0,1,4,0,9636,1,103.8,40,342,785,0,1,3,1,5,808,3,0,3,0,7,0,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.089538829274222
118500,4,2230,4,3,1,795,440,954,3,1,10,1912,0,0,1950,0.0,0,3,0,6204,1,60.0,188,0,795,0,0,4,0,5,795,2,1,5,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.682668239557323
100000,5,892,3,3,1,892,288,892,3,1,5,1967,2,0,1967,60.0,0,3,432,7150,1,65.0,0,0,0,3,0,3,1,5,460,3,0,3,0,7,0,1,3,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.512925464970229
328900,9,1709,4,4,2,1698,506,1709,5,2,5,1999,5,3,2000,60.0,1,5,1238,5119,3,50.0,65,97,0,5,0,3,1,5,460,3,1,2,0,7,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.703509032177148
145000,5,1712,3,3,2,1626,588,1712,3,2,8,1959,5,0,2005,122.0,0,5,528,8393,1,70.0,54,272,0,1,0,3,1,5,1098,3,0,4,0,7,0,2,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.884489021402711
135500,5,1393,3,3,1,816,300,872,3,1,8,1955,0,0,1955,0.0,0,3,0,16466,1,59.0,0,121,521,0,1,3,1,5,816,3,0,3,265,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.816726919301892
268000,8,2217,4,4,2,2217,621,2217,3,2,8,1970,0,3,1970,0.0,1,5,351,15865,4,95.0,207,81,0,4,0,3,1,5,1043,4,1,4,224,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.498742259492994
149500,6,1505,3,3,2,1505,505,1505,3,1,6,1953,2,3,1953,90.0,1,5,1024,12160,1,128.0,0,0,0,3,0,3,1,5,481,3,1,2,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.915051671812877
122900,5,924,3,3,2,672,576,672,3,1,6,1949,0,1,2006,0.0,1,5,0,8064,2,60.0,0,0,252,0,0,3,1,5,672,3,0,3,0,7,0,1,4,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.719126295554126
172500,6,1683,3,3,2,918,440,918,3,2,7,1978,2,3,1978,92.0,1,4,226,11184,1,70.0,0,243,765,1,1,3,1,5,192,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.058152515453552
154500,6,1068,3,3,1,1059,264,1068,3,1,6,1963,2,0,2003,0.0,0,3,663,8414,1,70.0,0,192,0,5,0,3,1,5,396,3,0,3,0,7,0,1,4,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.947949375319936
165000,5,1383,3,3,1,1383,354,1383,4,1,6,1954,0,4,1954,0.0,1,3,1064,13284,2,72.14285714285714,116,511,0,3,0,3,1,5,319,3,1,3,0,7,0,1,5,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.013700752882718
118858,5,1535,3,3,2,0,400,1535,0,2,8,1979,0,0,1979,0.0,0,3,0,7018,0,64.0,0,0,0,0,0,3,1,5,0,0,0,4,0,7,0,2,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.685684782260491
140000,6,1796,3,3,2,780,483,983,3,1,8,1963,2,3,1963,415.0,1,3,400,7056,1,71.0,50,0,813,3,1,3,1,5,380,3,1,4,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.84939770159144
106500,4,951,3,3,1,951,327,951,3,1,6,1936,0,0,1950,0.0,0,5,285,8765,1,50.0,28,0,0,4,0,3,0,5,666,3,0,2,0,7,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.575900264131617
142953,5,2240,3,3,2,0,528,1120,0,2,12,1979,0,0,1979,0.0,0,3,0,7018,0,64.0,0,154,1120,0,0,3,1,5,0,0,0,6,0,7,0,2,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.870271183889114
611657,9,2364,5,5,3,2330,820,2364,5,2,11,2009,5,4,2010,760.0,2,5,2188,12919,4,100.0,67,0,0,5,1,3,1,5,142,3,1,2,0,7,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13.323926946863102
135000,5,1236,3,3,1,912,288,1236,3,1,6,1961,0,3,1994,0.0,1,3,465,6993,1,65.0,0,0,0,3,0,3,1,5,447,3,0,3,0,7,0,1,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.813030057420567
